rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
18,unlabeled_pool/6Oct13-256.BMP,0.9321801662445068,0.06781984865665436,0,0.3577345531736892,7.987559055617003,0.1891735983339543,7.066632216471003,0.15966326194897285,0.23552380448553875,True
19,unlabeled_pool/6Oct13-476-1.BMP,0.00035731791285797954,0.9996427297592163,1,0.004606810159689658,9.609268041513177,0.3217640937378647,9.334422848088984,0.3469478757134383,0.22443959320366422,True
20,unlabeled_pool/6Oct13-228.BMP,0.0054282923229038715,0.9945717453956604,1,0.04865947376239812,8.836969823550048,0.258621196824889,9.429662695455345,0.3548132217380269,0.220697964108438,True
21,unlabeled_pool/6Oct13-9.BMP,0.9164240956306458,0.08357595652341843,0,0.41465556457565683,7.19852893926085,0.12466270585810461,6.569226218122305,0.11858517961365567,0.2193011500158057,False
22,unlabeled_pool/6Oct13-415-1.BMP,0.00017540539556648582,0.999824583530426,1,0.002441586770468481,10.241820550273925,0.37348141863091644,8.48190950741425,0.276543390611827,0.21748879867107063,False
23,unlabeled_pool/6Oct13-679-2.BMP,0.0003320966789033264,0.9996678829193115,1,0.00431680953848747,10.241820550273925,0.37348141863091644,8.169924204626552,0.2507782048322667,0.20952547766722354,False
24,unlabeled_pool/6Oct13-499-1.BMP,0.002840168308466673,0.9971598386764526,1,0.02811894055336733,9.240397637598935,0.2916053476125219,8.112639034920678,0.2460473312087426,0.18859053979154392,False
25,unlabeled_pool/6Oct13-340-1.BMP,9.963591583073139e-05,0.9999003410339355,1,0.0014682280288209795,8.40300974232299,0.22314073599262685,9.115439420852596,0.3288632139201557,0.1844907259805345,False
26,unlabeled_pool/6Oct13-727-1.BMP,0.0003785732842516154,0.9996213912963867,1,0.004849408922120858,8.40300974232299,0.22314073599262685,8.968032004998364,0.31668962939283046,0.18155992476919272,False
27,unlabeled_pool/6Oct13-252-1.BMP,0.009142450988292694,0.9908575415611267,1,0.07505298053635763,8.714250085856966,0.24858766370761898,7.675801885242936,0.20997130385651935,0.17787064936683197,False
28,unlabeled_pool/6Oct13-287-1.BMP,0.010016648098826408,0.989983320236206,1,0.08090352711939908,8.714250085856966,0.24858766370761898,7.488496789680265,0.194502784854153,0.17466465856039035,False
29,unlabeled_pool/6Oct13-204.BMP,0.9931886196136475,0.006811446975916624,0,0.05882079116775982,7.9141942935429235,0.18317531489765906,7.21278878048338,0.17173354535986685,0.13790988380842856,False
30,unlabeled_pool/6Oct13-223.BMP,0.0014734335709363222,0.9985265731811523,1,0.015984142326275944,7.814583952544643,0.1750311999083622,7.721766676164914,0.21376728836874273,0.1349275435344603,False
31,unlabeled_pool/6Oct13-468.BMP,0.9965757727622986,0.003424226539209485,0,0.03297608430603286,8.01123277128378,0.19110915503099923,7.0520739736752125,0.15846097508832305,0.12751540480845172,False
32,unlabeled_pool/6Oct13-271.BMP,0.0012261630035936832,0.9987738728523254,1,0.013626841833777862,7.79147656334734,0.1731419459128506,7.159874077614992,0.16736360505276848,0.1180441309331323,False
33,unlabeled_pool/6Oct13-7.BMP,0.0011637493735179305,0.9988362193107605,1,0.01302107294197924,7.814583952544643,0.1750311999083622,7.11148950660937,0.16336778393656515,0.11714001892896886,False
34,unlabeled_pool/6Oct13-240.BMP,0.024883341044187546,0.9751166701316833,1,0.16804392291334896,5.67378442661415,0.0,6.877132703455043,0.14401351782844643,0.1040191469139318,False
35,unlabeled_pool/6Oct13-193.BMP,0.9988698363304138,0.0011301726335659623,0,0.012693092240345578,6.325758572367683,0.053305232768523766,7.615689847288737,0.20500697441010354,0.09033509980632429,False
36,unlabeled_pool/6Oct13-207.BMP,0.9939607381820679,0.006039281841367483,0,0.053204456617703504,7.19852893926085,0.12466270585810461,5.665139768223311,0.0439215491980844,0.07392957055796417,False
37,unlabeled_pool/6Oct13-180.BMP,0.0036778871435672045,0.9963221549987793,1,0.035038970978408135,5.67378442661415,0.0,7.065430399889775,0.15956401039060897,0.06486766045633903,False
38,unlabeled_pool/6Oct13-202.BMP,0.9982221722602844,0.0017777642933651805,0,0.018803739186018336,7.6488554584282715,0.16148128230382314,5.133302818057025,0.0,0.06009500716328049,False
39,unlabeled_pool/6Oct13-217.BMP,0.9985775947570801,0.0014224355109035969,0,0.015503208367240753,6.325758572367683,0.053305232768523766,6.398803923878017,0.10451092024006275,0.057773120458609085,False
40,unlabeled_pool/6Oct13-474.BMP,0.002433969872072339,0.9975661039352417,1,0.024639970791681197,5.90708026449769,0.01907420566184701,6.351343795200562,0.10059144383662279,0.048101873430050325,False
