rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,preselected_top40
22,unlabeled_pool/6Oct13-371.BMP,0.7548187971115112,0.2451811283826828,0,0.8035507463431026,5.659351935999692,0.34030122454124195,0.5719259854421723,True
23,unlabeled_pool/6Oct13-395-2.BMP,0.08265560865402222,0.9173443913459778,1,0.4114679600712325,8.158022992635154,0.710946228783072,0.5612070944271522,True
24,unlabeled_pool/6Oct13-204.BMP,0.6919763088226318,0.30802369117736816,0,0.8908789622484192,4.896931099268521,0.22720611603792523,0.5590425391431723,True
25,unlabeled_pool/6Oct13-719-1.BMP,0.01700402796268463,0.9829959273338318,1,0.12427126003616609,10.05709375640172,0.9926484117985476,0.5584598359173568,True
26,unlabeled_pool/6Oct13-782-1.BMP,0.06555773317813873,0.9344422817230225,1,0.34912288117968,8.534357474138337,0.766770501899245,0.5579466915394625,True
27,unlabeled_pool/6Oct13-696-1.BMP,0.036540575325489044,0.9634594321250916,1,0.22619953863666348,9.348250335978275,0.8875008086869102,0.5568501736617868,True
28,unlabeled_pool/6Oct13-369.BMP,0.09436468034982681,0.9056352972984314,1,0.45087317626883033,7.8287513903354355,0.6621031151179112,0.5564881456933708,True
29,unlabeled_pool/6Oct13-701-1.BMP,0.03312699496746063,0.966873049736023,1,0.2098388951098042,9.447854569525102,0.9022757873570433,0.5560573412334238,True
30,unlabeled_pool/6Oct13-741.BMP,0.027092281728982925,0.9729077219963074,1,0.17959330690080294,9.61712981643626,0.9273855449791232,0.5534894259399631,True
31,unlabeled_pool/6Oct13-269-1.BMP,0.022095508873462677,0.9779044389724731,1,0.15304993699207783,9.74353598341921,0.9461362381418627,0.5495930875669702,True
32,unlabeled_pool/6Oct13-610-2.BMP,0.04864776134490967,0.9513521790504456,1,0.28062481777031445,8.822994293071744,0.8095859796284244,0.5451053986993695,True
33,unlabeled_pool/6Oct13-476-1.BMP,0.06346216797828674,0.9365378618240356,1,0.34103776851577344,8.388904492552133,0.7451944641755763,0.5431161163456749,True
34,unlabeled_pool/6Oct13-760.BMP,0.010735608637332916,0.9892644286155701,1,0.0856311901755887,10.106653848805628,1.0,0.5428155950877943,True
35,unlabeled_pool/6Oct13-238.BMP,0.2148546278476715,0.7851454019546509,1,0.7506602497681633,5.612066210819429,0.33328700881905876,0.541973629293611,True
36,unlabeled_pool/6Oct13-727-2.BMP,0.05957762524485588,0.9404223561286926,1,0.32576598767323134,8.47083591934895,0.7573479142873875,0.5415569509803094,True
37,unlabeled_pool/6Oct13-692-1.BMP,0.02353733405470848,0.9764626622200012,1,0.16086560671978356,9.569064933754332,0.9202557514842105,0.540560679101997,True
38,unlabeled_pool/6Oct13-84.BMP,0.8828879594802856,0.11711204051971436,0,0.5210021431335788,7.124476591894558,0.5576332070192334,0.5393176750764062,True
39,unlabeled_pool/6Oct13-746-1.BMP,0.02203265205025673,0.977967381477356,1,0.15270599127068007,9.599210028522272,0.9247273800118881,0.5387166856412842,True
40,unlabeled_pool/6Oct13-202.BMP,0.8191625475883484,0.180837482213974,0,0.6819056864021371,6.025944104708087,0.39468035362472575,0.5382930200134315,True
41,unlabeled_pool/6Oct13-263.BMP,0.15921124815940857,0.840788722038269,1,0.6324193018824009,6.35828573730265,0.443978865926147,0.538199083904274,False
42,unlabeled_pool/6Oct13-709-1.BMP,0.009652241133153439,0.9903477430343628,1,0.07847882623607993,10.055074155232695,0.9923488305143797,0.5354138283752299,False
43,unlabeled_pool/6Oct13-776-2.BMP,0.15697379410266876,0.8430262207984924,1,0.6270204862387255,6.356628009842546,0.44373296384958105,0.5353767250441532,False
44,unlabeled_pool/6Oct13-637-3.BMP,0.05465012043714523,0.9453498125076294,1,0.3058312591333915,8.484951906694555,0.7594418354442741,0.5326365472888328,False
45,unlabeled_pool/6Oct13-758-1.BMP,0.015965661033988,0.9840342998504639,1,0.11814595306401937,9.716060393419307,0.9420605955537686,0.530103274308894,False
46,unlabeled_pool/6Oct13-649-1.BMP,0.04484179615974426,0.9551581740379333,1,0.26406737034782596,8.674171938513247,0.7875101397173925,0.5257887550326092,False
47,unlabeled_pool/6Oct13-303-1.BMP,0.02203320898115635,0.9779667854309082,1,0.1527090940004095,9.384960914852575,0.8929463404732778,0.5228277172368436,False
48,unlabeled_pool/6Oct13-791-1.BMP,0.01321487221866846,0.9867851138114929,1,0.10142170580792398,9.649925519754255,0.9322503564408529,0.5168360311243885,False
49,unlabeled_pool/6Oct13-146.BMP,0.539681077003479,0.4603188931941986,0,0.995451928135941,3.6097242059489116,0.03626589476806942,0.5158589114520052,False
50,unlabeled_pool/6Oct13-479-1.BMP,0.007474299520254135,0.9925256967544556,1,0.06354004128667688,9.890847238423367,0.9679879262986085,0.5157639837926427,False
51,unlabeled_pool/6Oct13-459.BMP,0.8468387126922607,0.15316133201122284,0,0.6176952665252351,6.142911952485113,0.4120309962074475,0.5148631313663413,False
52,unlabeled_pool/6Oct13-340-1.BMP,0.03597146272659302,0.964028537273407,1,0.22350629628280344,8.722234898949946,0.794639648072495,0.5090729721776492,False
53,unlabeled_pool/6Oct13-499-1.BMP,0.05331599339842796,0.9466840624809265,1,0.30031938052374224,8.197474092592573,0.7167982808458001,0.5085588306847711,False
54,unlabeled_pool/6Oct13-682-1.BMP,0.058558885008096695,0.9414411783218384,1,0.3216973816129819,8.047112078236129,0.6944940526437903,0.5080957171283861,False
55,unlabeled_pool/6Oct13-757-1.BMP,0.010881178081035614,0.9891188144683838,1,0.08657978983952526,9.62632049084151,0.9287488607084478,0.5076643252739865,False
56,unlabeled_pool/6Oct13-261.BMP,0.04703643545508385,0.9529635906219482,1,0.2736719639261002,8.341013664954167,0.7380904894642774,0.5058812266951888,False
57,unlabeled_pool/6Oct13-337-1.BMP,0.015778355300426483,0.9842216968536377,1,0.11703054938678333,9.389494951261478,0.8936189051710387,0.505324727278911,False
58,unlabeled_pool/6Oct13-223.BMP,0.26393234729766846,0.7360676527023315,1,0.8326225507996544,4.488795747160838,0.16666460181520587,0.49964357630743017,False
59,unlabeled_pool/6Oct13-619-1.BMP,0.026165902614593506,0.9738340973854065,1,0.1747835636173604,8.914699695992983,0.8231892706116362,0.49898641711449826,False
60,unlabeled_pool/6Oct13-650-1.BMP,0.04382733628153801,0.9561726450920105,1,0.25957326407274794,8.313765407009269,0.7340485685980838,0.49681091633541585,False
61,unlabeled_pool/6Oct13-193.BMP,0.4498954713344574,0.550104558467865,1,0.9927441431026427,3.3652408308517012,0.0,0.49637207155132135,False
62,unlabeled_pool/6Oct13-252-1.BMP,0.023692337796092033,0.9763076305389404,1,0.16169796772046396,8.95277571373843,0.8288373473047628,0.49526765751261337,False
63,unlabeled_pool/6Oct13-381-1.BMP,0.05447781831026077,0.9455222487449646,1,0.3051220601593627,7.943913815463499,0.67918594698437,0.49215400357186634,False
64,unlabeled_pool/6Oct13-423-1.BMP,0.032119691371917725,0.9678803086280823,1,0.2049130832563845,8.611910821992465,0.7782745215532233,0.4915938024048039,False
65,unlabeled_pool/6Oct13-273-2.BMP,0.02727322466671467,0.9727267622947693,1,0.18052725074010872,8.771272173583112,0.8019136831305116,0.4912204669353102,False
66,unlabeled_pool/6Oct13-793-1.BMP,0.0032374956645071507,0.9967625141143799,1,0.031440158382976285,9.77612673411154,0.9509706475758392,0.49120540297940773,False
67,unlabeled_pool/6Oct13-632-2.BMP,0.02329099178314209,0.9767090082168579,1,0.15953971343071816,8.911917284027705,0.8227765363735962,0.49115812490215716,False
68,unlabeled_pool/6Oct13-610-1.BMP,0.02831256575882435,0.9716874361038208,1,0.18585755262437312,8.695350490739573,0.7906516995313251,0.4882546260778491,False
69,unlabeled_pool/6Oct13-682-3.BMP,0.07197298109531403,0.9280270338058472,1,0.3732436460721803,7.422252293372698,0.6018043178360747,0.4875239819541275,False
70,unlabeled_pool/6Oct13-406-1.BMP,0.021072976291179657,0.9789270758628845,1,0.14742327140003852,8.928482873621833,0.8252338238220895,0.48632854761106403,False
71,unlabeled_pool/6Oct13-758-2.BMP,0.0512576699256897,0.9487423300743103,1,0.29171561560127945,7.942437360053876,0.6789669342335282,0.4853412749174038,False
72,unlabeled_pool/6Oct13-415-1.BMP,0.011143205687403679,0.988856852054596,1,0.08827994503069483,9.297944390919218,0.8800385830488903,0.48415926403979254,False
73,unlabeled_pool/6Oct13-730-1.BMP,0.07875644415616989,0.9212435483932495,1,0.39778222529294843,7.198217460328004,0.5685716954692152,0.4831769603810818,False
74,unlabeled_pool/6Oct13-243-1.BMP,0.00923581700772047,0.9907641410827637,1,0.07568348786551739,9.355917686930388,0.8886381594072551,0.48216082363638624,False
75,unlabeled_pool/6Oct13-355-1.BMP,0.024133728817105293,0.9758662581443787,1,0.1640598959515175,8.749345662198087,0.7986611734079014,0.48136053467970946,False
76,unlabeled_pool/6Oct13-249-1.BMP,0.040259383618831635,0.9597406387329102,1,0.24348016107760104,8.206594197030354,0.7181511284481488,0.4808156447628749,False
77,unlabeled_pool/6Oct13-473-1.BMP,0.09812261164188385,0.9018774032592773,1,0.46301598589578835,6.7165834645939775,0.4971276236624107,0.4800718047790995,False
78,unlabeled_pool/6Oct13-726-4.BMP,0.04272930696606636,0.9572706818580627,1,0.254668992136931,8.093499748264476,0.701375053689833,0.478022022913382,False
79,unlabeled_pool/6Oct13-706-1.BMP,0.030972924083471298,0.9690271019935608,1,0.19924776485572604,8.409845931917369,0.7483008514136026,0.4737743081346643,False
80,unlabeled_pool/6Oct13-623-1.BMP,0.2805950343608856,0.7194049954414368,1,0.8562602914006571,3.970006207753252,0.08970899354347851,0.4729846424720678,False
81,unlabeled_pool/6Oct13-754-1.BMP,0.024420464411377907,0.9755795001983643,1,0.16558788749228043,8.588755449159981,0.7748397263892398,0.4702138069407601,False
82,unlabeled_pool/6Oct13-726-6.BMP,0.07490571588277817,0.9250943064689636,1,0.3839696900020709,7.042514974876048,0.5454752785849085,0.4647224842934897,False
83,unlabeled_pool/6Oct13-788-1.BMP,0.014624607749283314,0.9853754043579102,1,0.11008747911752163,8.88766189776436,0.8191785686776922,0.4646330238976069,False
84,unlabeled_pool/6Oct13-491-1.BMP,0.018805736675858498,0.9811941981315613,1,0.13468164610604644,8.72122718936103,0.7944901676021201,0.4645859068540833,False
85,unlabeled_pool/6Oct13-609-1.BMP,0.010434569790959358,0.9895654916763306,1,0.08366039908661842,9.052703082246676,0.8436602587985575,0.46366032894258796,False
86,unlabeled_pool/6Oct13-338-1.BMP,0.04182114824652672,0.9581788778305054,1,0.2505806332109746,7.8931001688946365,0.6716484105015089,0.4611145218562418,False
87,unlabeled_pool/6Oct13-703-2.BMP,0.07074795663356781,0.929252028465271,1,0.3687087196773167,7.0565943706392975,0.547563771861578,0.45813624576944734,False
88,unlabeled_pool/6Oct13-612-4.BMP,0.013047480955719948,0.986952543258667,1,0.10037850257387644,8.858958548009129,0.8149208040697699,0.45764965332182317,False
89,unlabeled_pool/6Oct13-424-1.BMP,0.002797257388010621,0.9972027540206909,1,0.027755620752499408,9.321042733601383,0.8834649185397804,0.4556102696461399,False
90,unlabeled_pool/6Oct13-793-2.BMP,0.028298228979110718,0.9717017412185669,1,0.18578446000889756,8.224128635781991,0.720752131932869,0.4532682959708833,False
91,unlabeled_pool/6Oct13-733-1.BMP,0.013453115709125996,0.9865468740463257,1,0.10290104965657818,8.73393164606853,0.796374706744532,0.4496378782005551,False
92,unlabeled_pool/6Oct13-412-1.BMP,0.007192861754447222,0.992807149887085,1,0.06154723277397168,9.004358813169727,0.8364890220046989,0.4490181273893353,False
93,unlabeled_pool/6Oct13-688-2.BMP,0.0061533888801932335,0.993846595287323,1,0.0540430853381386,9.022439110990392,0.8391709965065597,0.44660704092234915,False
94,unlabeled_pool/6Oct13-264-3.BMP,0.06624319404363632,0.9337568283081055,1,0.35174491133147184,7.006008881426029,0.5400600795231101,0.445902495427291,False
95,unlabeled_pool/6Oct13-682-2.BMP,0.04768349230289459,0.9523165822029114,1,0.27647378467014955,7.509421406004761,0.6147347097880159,0.44560424722908276,False
96,unlabeled_pool/6Oct13-584-1.BMP,0.02225102111697197,0.9777489900588989,1,0.1538993626424453,8.334223037186701,0.7370831891031543,0.4454912758727998,False
97,unlabeled_pool/6Oct13-455.BMP,0.08324907720088959,0.9167509078979492,1,0.41352532454625984,6.5750361196077804,0.4761309357856668,0.44482813016596334,False
98,unlabeled_pool/6Oct13-584-2.BMP,0.07811985164880753,0.9218801856040955,1,0.39551942500692555,6.681204557895428,0.4918796279374303,0.4436995264721779,False
99,unlabeled_pool/6Oct13-646-1.BMP,0.008416812866926193,0.9915831685066223,1,0.07010464351198464,8.858892619768557,0.81491102448196,0.4425078339969723,False
100,unlabeled_pool/6Oct13-511.BMP,0.22600558400154114,0.7739944458007812,1,0.7709828530383294,4.128302441691057,0.1131901589187827,0.44208650597855603,False
101,unlabeled_pool/6Oct13-784-1.BMP,0.01996089331805706,0.9800390601158142,1,0.1412209793752359,8.355705323716323,0.7402698039081528,0.44074539164169435,False
102,unlabeled_pool/6Oct13-82.BMP,0.07011638581752777,0.9298835396766663,1,0.3663579296045807,6.824821729444664,0.5131833473752916,0.43977063848993614,False
103,unlabeled_pool/6Oct13-545-3.BMP,0.05269883573055267,0.9473012089729309,1,0.29775257824415774,7.261247085616326,0.5779213118063924,0.43783694502527504,False
104,unlabeled_pool/6Oct13-648-2.BMP,0.04657885804772377,0.9534211158752441,1,0.2716825086847595,7.435458163380983,0.6037632350501833,0.4377228718674714,False
105,unlabeled_pool/6Oct13-633-1.BMP,0.017917731776833534,0.9820823073387146,1,0.1295838549524804,8.379010917876018,0.7437268824312497,0.43665536869186505,False
106,unlabeled_pool/6Oct13-180.BMP,0.016742480918765068,0.9832574725151062,1,0.12273739868904493,8.425047479319895,0.7505558011343868,0.43664659991171584,False
107,unlabeled_pool/6Oct13-625-4.BMP,0.041551411151885986,0.9584485292434692,1,0.24936076952813258,7.544207159024218,0.6198947189621778,0.4346277442451552,False
108,unlabeled_pool/6Oct13-7.BMP,0.05512820929288864,0.9448718428611755,1,0.3077940793905441,7.139800617939569,0.5599063248365515,0.43385020211354774,False
109,unlabeled_pool/6Oct13-726-2.BMP,0.08457741141319275,0.9154226183891296,1,0.41810606441444614,6.394237747321874,0.44931187399485245,0.4337089692046493,False
110,unlabeled_pool/6Oct13-631-1.BMP,0.05829024314880371,0.9417096972465515,1,0.32062017865733994,7.04229369821537,0.5454424551011539,0.4330313168792469,False
111,unlabeled_pool/6Oct13-724-1.BMP,0.01834212616086006,0.981657862663269,1,0.1320280643226188,8.310042690045934,0.733496352474636,0.4327622083986274,False
112,unlabeled_pool/6Oct13-637-1.BMP,0.03327875956892967,0.9667212963104248,1,0.21057703741062533,7.763611514675066,0.6524404708789532,0.4315087541447893,False
113,unlabeled_pool/6Oct13-761-2.BMP,0.04266893491148949,0.957331120967865,1,0.25439802866421574,7.435968112297575,0.6038388792682772,0.4291184539662465,False
114,unlabeled_pool/6Oct13-273-1.BMP,0.04609811305999756,0.9539018273353577,1,0.26958496780250213,7.3251552168281036,0.5874012429486583,0.42849310537558016,False
115,unlabeled_pool/6Oct13-236-5.BMP,0.005307070445269346,0.9946929812431335,1,0.04774619825242467,8.787587925603285,0.8043339104592214,0.42604005435582304,False
116,unlabeled_pool/6Oct13-419.BMP,0.23599450290203094,0.7640055418014526,1,0.7883155367359055,3.741916274285133,0.05587485033631063,0.4220951935361081,False
117,unlabeled_pool/6Oct13-791-4.BMP,0.03755335882306099,0.9624466300010681,1,0.2309597309425002,7.4870328405438356,0.6114136604173128,0.4211866956799065,False
118,unlabeled_pool/6Oct13-706-2.BMP,0.09241216629743576,0.9075877666473389,1,0.44447056034612425,6.03134661139278,0.39548174447117074,0.4199761524086475,False
119,unlabeled_pool/6Oct13-783-1.BMP,0.026210587471723557,0.9737894535064697,1,0.17501661140900562,7.8357055160084945,0.6631346682440198,0.4190756398265127,False
120,unlabeled_pool/6Oct13-240.BMP,0.07035757601261139,0.9296424388885498,1,0.36725661997725073,6.440455473968902,0.4561676661743169,0.41171214307578385,False
121,unlabeled_pool/6Oct13-783-2.BMP,0.02824133075773716,0.9717587232589722,1,0.1854939782084911,7.649901457790417,0.635573078748874,0.4105335284786826,False
122,unlabeled_pool/6Oct13-422.BMP,0.20218828320503235,0.7978116869926453,1,0.7262831643321022,3.916877304496367,0.08182801916683219,0.40405559174946715,False
123,unlabeled_pool/6Oct13-637-2.BMP,0.01860993728041649,0.9813900589942932,1,0.13356296212879895,7.891753224628032,0.6714486090262074,0.40250578557750316,False
124,unlabeled_pool/6Oct13-726-1.BMP,0.050078246742486954,0.9499217867851257,1,0.28672920478834324,6.8543278318061045,0.5175601897795262,0.40214469728393476,False
125,unlabeled_pool/6Oct13-688-1.BMP,0.023897450417280197,0.9761025905609131,1,0.16279695420909143,7.64506777562235,0.6348560655418218,0.39882650987545665,False
126,unlabeled_pool/6Oct13-703-3.BMP,0.04027169197797775,0.9597283005714417,1,0.24353651326847678,7.097852809390087,0.5536839188754027,0.39861021607193975,False
127,unlabeled_pool/6Oct13-703-1.BMP,0.0291951522231102,0.9708048105239868,1,0.19033943975213716,7.452251002653228,0.6062542320010483,0.39829683587659276,False
128,unlabeled_pool/6Oct13-395-1.BMP,0.008412903174757957,0.9915871620178223,1,0.07007762236965256,8.222250643982921,0.7204735565371666,0.39527558945340957,False
129,unlabeled_pool/6Oct13-778-2.BMP,0.031126054003834724,0.9688739776611328,1,0.20000786075194413,7.29918653604578,0.5835491305334772,0.39177849564271067,False
130,unlabeled_pool/6Oct13-214.BMP,0.022623125463724136,0.9773768782615662,1,0.15592557423072514,7.535035742153496,0.6185342598349449,0.38722991703283505,False
131,unlabeled_pool/6Oct13-485-1.BMP,0.01368323341012001,0.9863167405128479,1,0.10432410579703894,7.848767670995485,0.665072267223967,0.3846981865105029,False
132,unlabeled_pool/6Oct13-228.BMP,0.03513989970088005,0.9648601412773132,1,0.21954668641882566,7.049137462922891,0.5464576376288071,0.3830021620238164,False
133,unlabeled_pool/6Oct13-761-1.BMP,0.030649609863758087,0.9693503975868225,1,0.1976392204064985,7.179645038938104,0.5658167209052124,0.38172797065585545,False
134,unlabeled_pool/6Oct13-284-1.BMP,0.011720482259988785,0.9882794618606567,1,0.09199451448657443,7.826989175081732,0.6618417136507396,0.37691811406865705,False
135,unlabeled_pool/6Oct13-778-1.BMP,0.025313423946499825,0.9746866226196289,1,0.17031454229556572,7.258228906365891,0.5774736045909471,0.3738940734432564,False
136,unlabeled_pool/6Oct13-332.BMP,0.019849013537168503,0.9801509380340576,1,0.14059202474886667,7.293013895598884,0.5826335004674278,0.36161276260814723,False
137,unlabeled_pool/6Oct13-784-2.BMP,0.013172842562198639,0.9868271350860596,1,0.10116009031715827,7.443547122479508,0.6049631257966754,0.35306160805691683,False
138,unlabeled_pool/6Oct13-751.BMP,0.027717912569642067,0.9722821116447449,1,0.18281487296096607,6.783819604252823,0.5071012211084922,0.34495804703472915,False
139,unlabeled_pool/6Oct13-401.BMP,0.023756949231028557,0.9762430787086487,1,0.1620443839511401,6.678348597243388,0.4914559837185649,0.3267501838348525,False
140,unlabeled_pool/6Oct13-729.BMP,0.018575703725218773,0.9814242720603943,1,0.1333671055509487,5.9820919930557075,0.3881754693318348,0.2607712874413917,False
