rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,selected,kcenter_order,distance_to_nearest_selected_final
16,unlabeled_pool/6Oct13-263.BMP,0.21069368720054626,0.7893063426017761,1,0.7428065741323786,6.283654385106102,0.44692429620926527,0.5948654351708219,False,,7.621785455404641
17,unlabeled_pool/6Oct13-637-3.BMP,0.095906101167202,0.904093861579895,1,0.4558822945377785,8.13850860033255,0.7219084281196569,0.5888953613287178,True,18,0.0
18,unlabeled_pool/6Oct13-758-1.BMP,0.0261225663125515,0.9738774299621582,1,0.17455739046833674,10.014323472767778,1.0,0.5872786952341684,True,4,0.0
19,unlabeled_pool/6Oct13-204.BMP,0.6722541451454163,0.32774585485458374,0,0.912606727023826,4.833787480324286,0.23197996855041458,0.5722933477871203,False,,6.925059113269959
20,unlabeled_pool/6Oct13-499-1.BMP,0.07915011048316956,0.9208498597145081,1,0.39917748894934035,8.251084370938017,0.7385979071633285,0.5688876980563344,True,11,0.0
21,unlabeled_pool/6Oct13-238.BMP,0.25662070512771606,0.7433792352676392,1,0.8216040950692846,5.374540312232055,0.3121471573459448,0.5668756262076147,False,,8.077851990816335
22,unlabeled_pool/6Oct13-303-1.BMP,0.030835924670100212,0.9691640138626099,1,0.19856689669753053,9.576554350633195,0.9351002569155248,0.5668335768065277,True,9,0.0
23,unlabeled_pool/6Oct13-371.BMP,0.793997585773468,0.20600245893001556,0,0.7337717261818747,5.902569951053251,0.3904281190852897,0.5620999226335822,False,,7.398464349963108
24,unlabeled_pool/6Oct13-273-2.BMP,0.052490077912807465,0.9475099444389343,1,0.2968818797973391,8.845223133746947,0.8266796176202237,0.5617807487087814,True,14,0.0
25,unlabeled_pool/6Oct13-757-1.BMP,0.018330907449126244,0.9816691279411316,1,0.13196357563901265,9.778421211250617,0.9650272360671347,0.5484954058530737,True,3,0.0
26,unlabeled_pool/6Oct13-682-1.BMP,0.07676962018013,0.9232304096221924,1,0.3906931480195338,8.021826249753273,0.7046101441791105,0.5476516460993222,True,20,0.0
27,unlabeled_pool/6Oct13-337-1.BMP,0.0226376261562109,0.977362334728241,1,0.1560044106755681,9.602102420751578,0.9388877857821164,0.5474460982288423,True,5,0.0
28,unlabeled_pool/6Oct13-709-1.BMP,0.01547083631157875,0.9845291972160339,1,0.11519242992024453,9.874394724546072,0.9792554126123836,0.547223921266314,True,8,0.0
29,unlabeled_pool/6Oct13-479-1.BMP,0.014264490455389023,0.9857354760169983,1,0.10789357356606695,9.922268333702938,0.9863527266478218,0.5471231501069443,True,2,0.0
30,unlabeled_pool/6Oct13-649-1.BMP,0.04755678027868271,0.9524431824684143,1,0.27592630211057884,8.744541985042398,0.8117535290635113,0.543839915587045,True,15,0.0
31,unlabeled_pool/6Oct13-340-1.BMP,0.03995640575885773,0.9600435495376587,1,0.24209233727248722,8.902539916237831,0.8351768922565641,0.5386346147645257,True,13,0.0
32,unlabeled_pool/6Oct13-776-2.BMP,0.14686796069145203,0.8531320095062256,1,0.6019465903811498,6.451734296859714,0.471842323861104,0.5368944571211269,False,,7.358091835769926
33,unlabeled_pool/6Oct13-758-2.BMP,0.06364228576421738,0.9363577365875244,1,0.3417368489130195,8.187362079053532,0.7291510088716175,0.5354439288923185,True,16,0.0
34,unlabeled_pool/6Oct13-202.BMP,0.844916820526123,0.15508313477039337,0,0.6224160580123814,6.278043030191554,0.4460924068093592,0.5342542324108703,False,,7.3950689990205385
35,unlabeled_pool/6Oct13-415-1.BMP,0.022743847221136093,0.977256178855896,1,0.15658095482202775,9.40029124890072,0.908969062550031,0.5327750086860293,True,7,0.0
36,unlabeled_pool/6Oct13-791-1.BMP,0.013133514672517776,0.9868664741516113,1,0.10091508748162335,9.770340141666686,0.9638292088118373,0.5323721481467303,True,6,0.0
37,unlabeled_pool/6Oct13-249-1.BMP,0.05101929232478142,0.9489806890487671,1,0.2907111851656091,8.435861693127881,0.7659913438668721,0.5283512645162406,True,17,0.0
38,unlabeled_pool/6Oct13-619-1.BMP,0.044181063771247864,0.9558188915252686,1,0.2611443081228968,8.6055250249371,0.7911441152445875,0.5261442116837421,True,12,0.0
39,unlabeled_pool/6Oct13-146.BMP,0.5231096148490906,0.47689032554626465,0,0.9984585182364049,3.625364333619427,0.0528299376481254,0.5256442279422652,False,,7.655644646723099
40,unlabeled_pool/6Oct13-632-2.BMP,0.03136325627565384,0.968636691570282,1,0.2011831856991164,8.973730596406032,0.8457309871420066,0.5234570864205614,True,10,0.0
