rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,selected,kcenter_order,distance_to_nearest_selected_final
13,unlabeled_pool/6Oct13-213.BMP,0.4904640018939972,0.5095359683036804,1,0.999737614399761,5.041197414479873,0.24860612740455384,0.6241718709021574,False,,6.16033744765028
14,unlabeled_pool/6Oct13-210.BMP,0.726556122303009,0.2734438180923462,0,0.8463630674612563,6.059790454009505,0.3997010146065226,0.6230320410338894,False,,7.000696296594253
15,unlabeled_pool/6Oct13-280.BMP,0.7559309601783752,0.24406906962394714,0,0.8017417394088476,6.333350917897299,0.4402801132553132,0.6210109263320804,False,,7.321445542955684
16,unlabeled_pool/6Oct13-209.BMP,0.7986486554145813,0.20135128498077393,0,0.7246225131126253,6.806995601327173,0.5105390756076346,0.6175807943601299,True,19,0.0
17,unlabeled_pool/6Oct13-281.BMP,0.7726618647575378,0.22733816504478455,0,0.7733421574541617,6.375645035951707,0.44655388967900495,0.6099480235665833,False,,7.43045503703772
18,unlabeled_pool/6Oct13-217.BMP,0.5581634044647217,0.44183656573295593,0,0.9902166515455821,4.796353300914254,0.21228672182688893,0.6012516866862355,False,,7.2091446979698866
19,unlabeled_pool/6Oct13-745-2.BMP,0.06224605813622475,0.9377539157867432,1,0.33629718384260426,9.006907046535495,0.8368670189259648,0.5865821013842846,True,12,0.0
20,unlabeled_pool/6Oct13-732.BMP,0.02591567672789097,0.9740843772888184,1,0.1734760520219072,10.044068602741493,0.990716301479014,0.5820961767504607,True,5,0.0
21,unlabeled_pool/6Oct13-726-3.BMP,0.12045203149318695,0.8795480132102966,1,0.5306587653662816,7.510586658540138,0.6149075596834717,0.5727831625248767,True,16,0.0
22,unlabeled_pool/6Oct13-371.BMP,0.7548187971115112,0.2451811283826828,0,0.8035507463431026,5.659351935999692,0.34030122454124195,0.5719259854421723,False,,7.169138993105037
23,unlabeled_pool/6Oct13-395-2.BMP,0.08265560865402222,0.9173443913459778,1,0.4114679600712325,8.158022992635154,0.710946228783072,0.5612070944271522,True,13,0.0
24,unlabeled_pool/6Oct13-204.BMP,0.6919763088226318,0.30802369117736816,0,0.8908789622484192,4.896931099268521,0.22720611603792523,0.5590425391431723,False,,6.758915071327317
25,unlabeled_pool/6Oct13-719-1.BMP,0.01700402796268463,0.9829959273338318,1,0.12427126003616609,10.05709375640172,0.9926484117985476,0.5584598359173568,True,2,0.0
26,unlabeled_pool/6Oct13-782-1.BMP,0.06555773317813873,0.9344422817230225,1,0.34912288117968,8.534357474138337,0.766770501899245,0.5579466915394625,True,10,0.0
27,unlabeled_pool/6Oct13-696-1.BMP,0.036540575325489044,0.9634594321250916,1,0.22619953863666348,9.348250335978275,0.8875008086869102,0.5568501736617868,True,11,0.0
28,unlabeled_pool/6Oct13-369.BMP,0.09436468034982681,0.9056352972984314,1,0.45087317626883033,7.8287513903354355,0.6621031151179112,0.5564881456933708,True,14,0.0
29,unlabeled_pool/6Oct13-701-1.BMP,0.03312699496746063,0.966873049736023,1,0.2098388951098042,9.447854569525102,0.9022757873570433,0.5560573412334238,True,4,0.0
30,unlabeled_pool/6Oct13-741.BMP,0.027092281728982925,0.9729077219963074,1,0.17959330690080294,9.61712981643626,0.9273855449791232,0.5534894259399631,True,7,0.0
31,unlabeled_pool/6Oct13-269-1.BMP,0.022095508873462677,0.9779044389724731,1,0.15304993699207783,9.74353598341921,0.9461362381418627,0.5495930875669702,True,6,0.0
32,unlabeled_pool/6Oct13-610-2.BMP,0.04864776134490967,0.9513521790504456,1,0.28062481777031445,8.822994293071744,0.8095859796284244,0.5451053986993695,True,18,0.0
33,unlabeled_pool/6Oct13-476-1.BMP,0.06346216797828674,0.9365378618240356,1,0.34103776851577344,8.388904492552133,0.7451944641755763,0.5431161163456749,True,15,0.0
34,unlabeled_pool/6Oct13-760.BMP,0.010735608637332916,0.9892644286155701,1,0.0856311901755887,10.106653848805628,1.0,0.5428155950877943,True,3,0.0
35,unlabeled_pool/6Oct13-238.BMP,0.2148546278476715,0.7851454019546509,1,0.7506602497681633,5.612066210819429,0.33328700881905876,0.541973629293611,False,,8.032685564754242
36,unlabeled_pool/6Oct13-727-2.BMP,0.05957762524485588,0.9404223561286926,1,0.32576598767323134,8.47083591934895,0.7573479142873875,0.5415569509803094,True,17,0.0
37,unlabeled_pool/6Oct13-692-1.BMP,0.02353733405470848,0.9764626622200012,1,0.16086560671978356,9.569064933754332,0.9202557514842105,0.540560679101997,True,8,0.0
38,unlabeled_pool/6Oct13-84.BMP,0.8828879594802856,0.11711204051971436,0,0.5210021431335788,7.124476591894558,0.5576332070192334,0.5393176750764062,False,,7.491874087766075
39,unlabeled_pool/6Oct13-746-1.BMP,0.02203265205025673,0.977967381477356,1,0.15270599127068007,9.599210028522272,0.9247273800118881,0.5387166856412842,True,9,0.0
40,unlabeled_pool/6Oct13-202.BMP,0.8191625475883484,0.180837482213974,0,0.6819056864021371,6.025944104708087,0.39468035362472575,0.5382930200134315,False,,7.586870931077678
