rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,selected,kcenter_order,distance_to_nearest_selected_final
29,unlabeled_pool/6Oct13-778-2.BMP,0.0010299010900780559,0.9989701509475708,1,0.011704988143417975,9.589806656206155,0.6693658035547068,0.3405353958490624,True,20,0.0
30,unlabeled_pool/6Oct13-395-2.BMP,0.0010499386116862297,0.9989500641822815,1,0.011903587535635597,9.573683359683566,0.6671412784389121,0.33952243298727386,True,13,0.0
31,unlabeled_pool/6Oct13-236-5.BMP,0.00047489319695159793,0.9995250701904297,1,0.005927888944962658,9.613120302977078,0.6725823785714858,0.33925513375822425,True,4,0.0
32,unlabeled_pool/6Oct13-321.BMP,0.9110315442085266,0.0889684408903122,0,0.4330172219130919,6.501293929916724,0.2432448722391853,0.3381310470761386,False,,9.518363548078545
33,unlabeled_pool/6Oct13-709-1.BMP,0.001058004330843687,0.998941957950592,1,0.011983403225370708,9.489225674765473,0.6554886836324506,0.33373604342891067,True,14,0.0
34,unlabeled_pool/6Oct13-290-1.BMP,0.0010367280337959528,0.9989632368087769,1,0.011772816718568758,9.454426657377185,0.6506874763807721,0.3312301465496704,True,8,0.0
35,unlabeled_pool/6Oct13-545-3.BMP,0.0032946590799838305,0.9967053532600403,1,0.031911954326333515,9.251328081069206,0.6226660427151294,0.32728899852073146,True,7,0.0
36,unlabeled_pool/6Oct13-381-1.BMP,0.0028675212524831295,0.997132420539856,1,0.028350132791031685,9.224865742673472,0.6190150439071939,0.3236825883491128,True,12,0.0
37,unlabeled_pool/6Oct13-729.BMP,0.061312127858400345,0.9386879205703735,1,0.3326316396500056,6.961730228837249,0.3067710940473125,0.319701366848659,True,9,0.0
38,unlabeled_pool/6Oct13-423-1.BMP,0.0019677060190588236,0.99803227186203,1,0.020524276648771014,9.222472673877526,0.6186848731116033,0.3196045748801871,True,3,0.0
39,unlabeled_pool/6Oct13-706-2.BMP,0.002628935733810067,0.9973710775375366,1,0.026321154701647375,9.106493403428361,0.6026832570857343,0.3145022058936909,False,,9.636989969709605
40,unlabeled_pool/6Oct13-758-1.BMP,0.0012005040189251304,0.9987994432449341,1,0.013378460081858223,9.176485473263762,0.6123400364569478,0.31285924826940303,False,,9.414582806013895
