rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,preselected_top40
33,unlabeled_pool/6Oct13-709-1.BMP,0.001058004330843687,0.998941957950592,1,0.011983403225370708,9.489225674765473,0.6554886836324506,0.33373604342891067,True
34,unlabeled_pool/6Oct13-290-1.BMP,0.0010367280337959528,0.9989632368087769,1,0.011772816718568758,9.454426657377185,0.6506874763807721,0.3312301465496704,True
35,unlabeled_pool/6Oct13-545-3.BMP,0.0032946590799838305,0.9967053532600403,1,0.031911954326333515,9.251328081069206,0.6226660427151294,0.32728899852073146,True
36,unlabeled_pool/6Oct13-381-1.BMP,0.0028675212524831295,0.997132420539856,1,0.028350132791031685,9.224865742673472,0.6190150439071939,0.3236825883491128,True
37,unlabeled_pool/6Oct13-729.BMP,0.061312127858400345,0.9386879205703735,1,0.3326316396500056,6.961730228837249,0.3067710940473125,0.319701366848659,True
38,unlabeled_pool/6Oct13-423-1.BMP,0.0019677060190588236,0.99803227186203,1,0.020524276648771014,9.222472673877526,0.6186848731116033,0.3196045748801871,True
39,unlabeled_pool/6Oct13-706-2.BMP,0.002628935733810067,0.9973710775375366,1,0.026321154701647375,9.106493403428361,0.6026832570857343,0.3145022058936909,True
40,unlabeled_pool/6Oct13-758-1.BMP,0.0012005040189251304,0.9987994432449341,1,0.013378460081858223,9.176485473263762,0.6123400364569478,0.31285924826940303,True
41,unlabeled_pool/6Oct13-476-1.BMP,0.00203166832216084,0.9979682564735413,1,0.0210976589457391,9.11428436618811,0.6037581732674843,0.3124279161066117,False
42,unlabeled_pool/6Oct13-742-1.BMP,0.000602235842961818,0.9993977546691895,1,0.007310942620444417,9.209076191282922,0.616836565480887,0.3120737540506657,False
43,unlabeled_pool/6Oct13-252-1.BMP,0.059101056307554245,0.9408989548683167,1,0.3238660492804078,6.845823160613193,0.29077943973510106,0.30732274450775443,False
44,unlabeled_pool/6Oct13-243-1.BMP,0.0018853346118703485,0.9981147050857544,1,0.01978143520815695,9.01823805736239,0.5905067004087649,0.30514406780846093,False
45,unlabeled_pool/6Oct13-632-2.BMP,0.001427501905709505,0.9985724687576294,1,0.015551185840327941,9.044778294710026,0.5941684469055962,0.3048598163729621,False
46,unlabeled_pool/6Oct13-692-1.BMP,0.0017413367750123143,0.998258650302887,1,0.018470425215432216,9.000064780853023,0.5879993403304627,0.30323488277294747,False
47,unlabeled_pool/6Oct13-340-1.BMP,0.0016136941267177463,0.9983862638473511,1,0.01729393580332594,8.956074499699913,0.5819300178976179,0.2996119768504719,False
48,unlabeled_pool/6Oct13-649-1.BMP,0.0007855689618736506,0.9992144107818604,1,0.009235258574271323,9.000695065261993,0.5880863004316979,0.2986607795029846,False
49,unlabeled_pool/6Oct13-788-1.BMP,0.0030111621599644423,0.996988832950592,1,0.029557528556082024,8.832767649806751,0.5649174185106037,0.2972374735333429,False
50,unlabeled_pool/6Oct13-717-1.BMP,0.031083695590496063,0.9689162969589233,1,0.19979776988844417,7.552290392988246,0.3882504562671356,0.29402411307778986,False
51,unlabeled_pool/6Oct13-263.BMP,0.010821118019521236,0.9891788959503174,1,0.08618875206322878,8.352925405383406,0.49871376574992393,0.29245125890657636,False
52,unlabeled_pool/6Oct13-287-1.BMP,0.05246647074818611,0.9475334882736206,1,0.29678342127292145,6.821637548354514,0.28744255997016444,0.29211299062154295,False
53,unlabeled_pool/6Oct13-264-3.BMP,0.004446187987923622,0.9955537915229797,1,0.0411392657636087,8.614377443794309,0.534786204485135,0.28796273512437187,False
54,unlabeled_pool/6Oct13-455.BMP,0.057319995015859604,0.9426800608634949,1,0.31671305279263945,6.580830631789516,0.2542185208783211,0.2854657868354803,False
55,unlabeled_pool/6Oct13-332.BMP,0.029883595183491707,0.970116376876831,1,0.19380779623377017,7.464275859703526,0.3761071244384064,0.28495746033608826,False
56,unlabeled_pool/6Oct13-727-1.BMP,0.0024053382221609354,0.9975946545600891,1,0.024391350032952536,8.668547307214627,0.5422600000286725,0.2833256750308125,False
57,unlabeled_pool/6Oct13-783-2.BMP,0.000934605544898659,0.9990654587745667,1,0.010752894974221034,8.765899301127341,0.5556916177644192,0.28322225636932014,False
58,unlabeled_pool/6Oct13-499-1.BMP,0.018408749252557755,0.9815912246704102,1,0.132410456770348,7.851766443673489,0.4295690535772414,0.2809897551737947,False
59,unlabeled_pool/6Oct13-757-1.BMP,0.0006989846588112414,0.9993009567260742,1,0.008335226534205448,8.720739348290557,0.549460916172299,0.27889807135325223,False
60,unlabeled_pool/6Oct13-284-1.BMP,0.0017033873591572046,0.9982966780662537,1,0.018121977040813024,8.647732132580359,0.5393881382664883,0.27875505765365066,False
61,unlabeled_pool/6Oct13-199.BMP,0.9410261511802673,0.05897391214966774,0,0.3233581096138469,6.402165593297442,0.2295681731728632,0.27646314139335504,False
62,unlabeled_pool/6Oct13-240.BMP,0.06330691277980804,0.9366930723190308,1,0.3404346228571077,6.250257784559763,0.20860951032442857,0.2745220665907681,False
63,unlabeled_pool/6Oct13-511.BMP,0.018364790827035904,0.9816352128982544,1,0.13215816288208643,7.758927505523077,0.4167601004360555,0.274459131659071,False
64,unlabeled_pool/6Oct13-777-1.BMP,0.003120110835880041,0.9968799352645874,1,0.03046665850615945,8.460600851851819,0.5135697063255868,0.27201818241587317,False
65,unlabeled_pool/6Oct13-238.BMP,0.01587657816708088,0.9841234087944031,1,0.1176158941806499,7.782596271755497,0.4200256711504639,0.2688207826655569,False
66,unlabeled_pool/6Oct13-696-1.BMP,0.0030333269387483597,0.9969666600227356,1,0.02974296639062315,8.410134006711017,0.5066068148118482,0.26817489060123567,False
67,unlabeled_pool/6Oct13-198.BMP,0.951910674571991,0.04808934032917023,0,0.2782244714846126,6.598442696987264,0.25664845084447346,0.267436461164543,False
68,unlabeled_pool/6Oct13-415-1.BMP,0.0008147446787916124,0.9991852641105652,1,0.00953532847603506,8.535007865049325,0.5238356137606583,0.26668547111834673,False
69,unlabeled_pool/6Oct13-245.BMP,0.9558656215667725,0.044134318828582764,0,0.2609369664029799,6.600394468291909,0.2569177359922959,0.2589273511976379,False
70,unlabeled_pool/6Oct13-732.BMP,0.009718713350594044,0.9902812242507935,1,0.07892265614311807,7.881948261848369,0.43373322760184624,0.25632794187248215,False
71,unlabeled_pool/6Oct13-424-1.BMP,0.0011047733714804053,0.9988952279090881,1,0.012444089904917105,8.322998062453937,0.49458470157856615,0.2535143957417416,False
72,unlabeled_pool/6Oct13-367.BMP,0.9251236915588379,0.07487630099058151,0,0.383863048927372,5.6204386692900625,0.1217136054849896,0.25278832720618083,False
73,unlabeled_pool/6Oct13-412-1.BMP,0.0012273432221263647,0.9987726807594299,1,0.013638270675733914,8.214809010248246,0.4796578990138185,0.2466480848447762,False
74,unlabeled_pool/6Oct13-355-1.BMP,0.0005468909512273967,0.9994531273841858,1,0.006715116111526437,8.262439818192567,0.4862295035494842,0.2464723098305053,False
75,unlabeled_pool/6Oct13-250.BMP,0.024912415072321892,0.9750875234603882,1,0.168197869091034,7.06839575068295,0.3214876957052093,0.24484278239812166,False
76,unlabeled_pool/6Oct13-300-2.BMP,0.00355892232619226,0.9964410662651062,1,0.034074806493074795,8.0342507313963,0.4547463416528246,0.24441057407294972,False
77,unlabeled_pool/6Oct13-422.BMP,0.030974851921200752,0.9690250754356384,1,0.19925747916025607,6.73588351039884,0.2756111078259993,0.23743429349312767,False
78,unlabeled_pool/6Oct13-401.BMP,0.054188989102840424,0.9458110332489014,1,0.30393173398104434,5.9718898358897565,0.17020318985633587,0.2370674619186901,False
79,unlabeled_pool/6Oct13-679-2.BMP,0.003886903403326869,0.9961130619049072,1,0.036719823073146675,7.888299216554452,0.4346094664177212,0.23566464474543394,False
80,unlabeled_pool/6Oct13-229-1.BMP,0.0010115774348378181,0.9989884495735168,1,0.011522983906120755,8.042878055236626,0.4559366502561559,0.23372981708113832,False
81,unlabeled_pool/6Oct13-223.BMP,0.01633044146001339,0.9836695194244385,1,0.12030875075317003,7.245547024379477,0.34592918985504456,0.2331189703041073,False
82,unlabeled_pool/6Oct13-754-1.BMP,0.0012446227483451366,0.9987553358078003,1,0.013805256709886716,8.002891757237254,0.45041975586283955,0.23211250628636312,False
83,unlabeled_pool/6Oct13-192.BMP,0.9770511984825134,0.02294878475368023,0,0.1576914808752777,6.9528398677396455,0.30554449429319935,0.23161798758423852,False
84,unlabeled_pool/6Oct13-721-1.BMP,0.0010984609834849834,0.9989014863967896,1,0.012382151063676709,7.971464406130838,0.4460837361313182,0.22923294359749743,False
85,unlabeled_pool/6Oct13-395-1.BMP,0.0005742002394981682,0.9994257688522339,1,0.007010133284406074,7.990598266880133,0.4487236276534576,0.22786688046893183,False
86,unlabeled_pool/6Oct13-720.BMP,0.041955091059207916,0.9580449461936951,1,0.2511854474999382,6.196961383777853,0.20125622609035718,0.2262208367951477,False
87,unlabeled_pool/6Oct13-273-1.BMP,0.012769365683197975,0.9872305989265442,1,0.09863846826634533,7.16142049619854,0.33432228461820884,0.21648037644227708,False
88,unlabeled_pool/6Oct13-751.BMP,0.01695522479712963,0.9830447435379028,1,0.123985482169521,6.96306506564582,0.30695526097632686,0.21547037157292392,False
89,unlabeled_pool/6Oct13-261.BMP,0.0058807507157325745,0.9941192865371704,1,0.05203417315320077,7.476578050856414,0.37780445309328564,0.2149193131232432,False
90,unlabeled_pool/6Oct13-724-1.BMP,0.0028210426680743694,0.9971789121627808,1,0.02795720144145284,7.635698700004679,0.39975826880187426,0.21385773512166356,False
91,unlabeled_pool/6Oct13-82.BMP,0.021271809935569763,0.9787282347679138,1,0.14852299181695264,6.730054496921892,0.27480688104386397,0.2116649364304083,False
92,unlabeled_pool/6Oct13-84.BMP,0.974913477897644,0.025086546316742897,0,0.16911810812860847,6.533488541018445,0.24768675054171982,0.20840242933516415,False
93,unlabeled_pool/6Oct13-701-1.BMP,0.016797520220279694,0.9832025170326233,1,0.12306055727051318,6.828740875718828,0.28842260335679376,0.20574158031365347,False
94,unlabeled_pool/6Oct13-193.BMP,0.9906349778175354,0.009365038946270943,0,0.07655371612938848,7.13043158644268,0.3300467564737986,0.20330023630159355,False
95,unlabeled_pool/6Oct13-269-1.BMP,0.004572457633912563,0.9954274892807007,1,0.04212249858513009,7.269916667257364,0.3492914602548262,0.19570697941997817,False
96,unlabeled_pool/6Oct13-419.BMP,0.012285102158784866,0.9877148866653442,1,0.09558723896692538,6.83391960590849,0.28913711080002585,0.19236217488347562,False
97,unlabeled_pool/6Oct13-491-1.BMP,0.004057928454130888,0.9959420561790466,1,0.03808288832101038,7.172494884784776,0.3358502138179005,0.18696655106945542,False
98,unlabeled_pool/6Oct13-759-1.BMP,0.003145787864923477,0.9968542456626892,1,0.03068014873014914,7.183931425028005,0.33742810894457115,0.18405412883736014,False
99,unlabeled_pool/6Oct13-180.BMP,0.018716346472501755,0.9812836050987244,1,0.13417131212559882,6.395033527974671,0.22858416482098773,0.18137773847329328,False
100,unlabeled_pool/6Oct13-369.BMP,0.0105449752882123,0.9894550442695618,1,0.08438468210223969,6.740839727741175,0.27629491525594485,0.18033979867909228,False
101,unlabeled_pool/6Oct13-485-1.BMP,0.0006201444775797427,0.9993798732757568,1,0.007502082686203095,7.2566133132225925,0.34745600153624495,0.17747904211122403,False
102,unlabeled_pool/6Oct13-468.BMP,0.9844895601272583,0.01551046222448349,0,0.1154298024671665,6.470146283660344,0.23894744327990727,0.17718862287353687,False
103,unlabeled_pool/6Oct13-204.BMP,0.9881459474563599,0.011854007840156555,0,0.09284766436737706,6.597844979483336,0.25656598398679487,0.17470682417708597,False
104,unlabeled_pool/6Oct13-306.BMP,0.9819414615631104,0.018058499321341515,0,0.1303962829297844,6.287912890442846,0.21380477102421566,0.172100526977,False
105,unlabeled_pool/6Oct13-7.BMP,0.010239618830382824,0.9897603392601013,1,0.08237756349277792,6.596071141663855,0.25632124825454233,0.16934940587366012,False
106,unlabeled_pool/6Oct13-646-1.BMP,0.0006866735056973994,0.9993133544921875,1,0.008205905568183014,7.131749126290155,0.3302285369476405,0.16921722125791175,False
107,unlabeled_pool/6Oct13-146.BMP,0.9716840982437134,0.028315965086221695,0,0.18587480608407148,5.763759096276913,0.14148747052505606,0.16368113830456377,False
108,unlabeled_pool/6Oct13-271.BMP,0.009501119144260883,0.9904988408088684,1,0.07746749342817189,6.495157557586826,0.24239823927249649,0.15993286635033419,False
109,unlabeled_pool/6Oct13-251.BMP,0.016844503581523895,0.9831554889678955,1,0.12333637156923612,6.139228867135151,0.19329089263080146,0.15831363210001878,False
110,unlabeled_pool/6Oct13-210.BMP,0.9733447432518005,0.026655277237296104,0,0.1773303116792225,5.728186115428095,0.13657947982780574,0.15695489575351412,False
111,unlabeled_pool/6Oct13-760.BMP,0.022519750520586967,0.9774801731109619,1,0.1553636973045158,5.802577627708363,0.1468432486071957,0.15110347295585574,False
112,unlabeled_pool/6Oct13-736-1.BMP,0.020445318892598152,0.9795545935630798,1,0.14393375663159896,5.652996713413853,0.12620562650395736,0.13506969156777815,False
113,unlabeled_pool/6Oct13-262.BMP,0.9739853739738464,0.02601458691060543,0,0.1739934165223873,5.40680688019824,0.09223890844018373,0.13311616248128552,False
114,unlabeled_pool/6Oct13-207.BMP,0.9691209197044373,0.030879048630595207,0,0.19878131121292877,5.113157007181693,0.05172414665682254,0.12525272893487566,False
115,unlabeled_pool/6Oct13-217.BMP,0.9906587600708008,0.009341214783489704,0,0.07639351615307102,5.963903395066082,0.16910130364012818,0.1227474098965996,False
116,unlabeled_pool/6Oct13-474.BMP,0.011654955334961414,0.9883450269699097,1,0.09157496299366522,5.806308297490007,0.1473579677042722,0.11946646534896871,False
117,unlabeled_pool/6Oct13-299.BMP,0.011369424872100353,0.9886306524276733,1,0.08974057242393232,5.742067283348379,0.13849465930936972,0.11411761586665102,False
118,unlabeled_pool/6Oct13-189.BMP,0.9700121879577637,0.029987802729010582,0,0.19433069846195655,4.943003877992167,0.028248183854622886,0.11128944115828972,False
119,unlabeled_pool/6Oct13-205.BMP,0.9795941114425659,0.02040586993098259,0,0.14371338788166949,4.995324095446374,0.035466784444623436,0.08959008616314645,False
120,unlabeled_pool/6Oct13-202.BMP,0.9848317503929138,0.015168191865086555,0,0.11337480539147493,4.738261822584976,0.0,0.056687402695737465,False
