rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,selected,kcenter_order,distance_to_nearest_selected_final
20,unlabeled_pool/6Oct13-739-1.BMP,0.0015072539681568742,0.9984927177429199,1,0.016301699314532937,11.216982138895743,0.6480142051763623,0.33215795224544764,True,3,0.0
21,unlabeled_pool/6Oct13-761-2.BMP,0.0008726705564185977,0.9991273283958435,1,0.010126767892933704,11.269243750922236,0.6533302422361492,0.33172850506454143,True,4,0.0
22,unlabeled_pool/6Oct13-303-1.BMP,0.0014580576680600643,0.9985419511795044,1,0.015839420694814813,11.19548705074623,0.6458277306154884,0.3308335756551516,True,16,0.0
23,unlabeled_pool/6Oct13-293-1.BMP,0.9536687731742859,0.04633118957281113,0,0.27060283905342897,8.498298470999464,0.3714704367781067,0.32103663791576786,False,,10.456404623283925
24,unlabeled_pool/6Oct13-730-2.BMP,0.0032690975349396467,0.9967309236526489,1,0.03170114771757914,10.827752082585574,0.6084218289771959,0.3200614883473875,False,,12.07075068634796
25,unlabeled_pool/6Oct13-625-4.BMP,0.000320393533911556,0.9996795654296875,1,0.004181300931520255,11.015383091969088,0.6275076045736766,0.3158444527525984,False,,10.343596452212372
26,unlabeled_pool/6Oct13-619-1.BMP,0.0036369836889207363,0.9963629841804504,1,0.03470818215883841,10.712750722327781,0.596723921672951,0.3157160519158947,False,,12.229444298863822
27,unlabeled_pool/6Oct13-281.BMP,0.9110831022262573,0.08891687542200089,0,0.4328441472973795,6.742904704079489,0.19291225692833572,0.3128782021128576,False,,10.209873781499665
28,unlabeled_pool/6Oct13-637-1.BMP,0.0004464653320610523,0.9995535016059875,1,0.0056128031901643855,10.909318894610255,0.6167187830656397,0.31116579312790205,True,11,0.0
29,unlabeled_pool/6Oct13-196.BMP,0.9243972897529602,0.07560272514820099,0,0.386492328084402,7.16060185282909,0.23540029808165028,0.3109463130830261,False,,9.139934022793081
30,unlabeled_pool/6Oct13-749.BMP,0.8962867856025696,0.1037132516503334,0,0.4806569561171499,6.138605983025464,0.13144315424018063,0.3060500551786653,False,,9.47274620763639
31,unlabeled_pool/6Oct13-473-1.BMP,0.0005289067630656064,0.999471127986908,1,0.00651979012204859,10.789299638697761,0.604510456770702,0.3055151234463753,False,,9.498557543701242
32,unlabeled_pool/6Oct13-703-3.BMP,0.00017380877397954464,0.9998262524604797,1,0.0024215512780728977,10.798098739902557,0.6054054989686694,0.3039135251233711,True,15,0.0
33,unlabeled_pool/6Oct13-371.BMP,0.910766065120697,0.08923394978046417,0,0.4339076399085656,6.516962867324214,0.16992951431912415,0.3019185771138449,False,,7.9539146372068785
34,unlabeled_pool/6Oct13-650-1.BMP,0.0005045381258241832,0.9994953870773315,1,0.006253898347780423,10.6255404813481,0.5878529195154608,0.29705340893162063,True,13,0.0
35,unlabeled_pool/6Oct13-793-1.BMP,0.0010799706215038896,0.9989200830459595,1,0.012200035356685205,10.520128984642758,0.5771304905416065,0.29466526294914586,False,,11.767467542209927
36,unlabeled_pool/6Oct13-612-4.BMP,7.019065378699452e-05,0.9999297857284546,1,0.0010698102421690778,10.476799571457795,0.5727230343354467,0.2868964222888079,False,,10.01744475723559
37,unlabeled_pool/6Oct13-682-2.BMP,0.0010717863915488124,0.9989282488822937,1,0.012119375835776467,10.349700077979616,0.5597945081876572,0.28595694201171684,True,17,0.0
38,unlabeled_pool/6Oct13-703-1.BMP,0.0002763949451036751,0.9997236132621765,1,0.0036659461031058787,10.405108793646681,0.5654306677797493,0.2845483069414276,True,19,0.0
39,unlabeled_pool/6Oct13-249-1.BMP,0.00044243899174034595,0.9995575547218323,1,0.005567931086538535,10.380133974688372,0.5628902359408589,0.2842290835136987,True,20,0.0
40,unlabeled_pool/6Oct13-637-3.BMP,0.00047875934978947043,0.9995212554931641,1,0.00597047219239496,10.351035097924647,0.559930306055885,0.28295038912414,True,5,0.0
