rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,selected,kcenter_order,distance_to_nearest_selected_final
19,unlabeled_pool/6Oct13-293-1.BMP,0.9352813959121704,0.06471855193376541,0,0.34589783960332443,8.602970987329524,0.3069502949810914,0.3264240672922079,False,,10.951815086800538
20,unlabeled_pool/6Oct13-793-2.BMP,9.653934830566868e-05,0.9999034404754639,1,0.0014269915764281956,12.788137008178705,0.6509547236817749,0.32619085762910155,False,,12.126722135099104
21,unlabeled_pool/6Oct13-741.BMP,0.0009004149469546974,0.999099612236023,1,0.010408008196753048,12.67428142912206,0.6415962362925889,0.32600212224467096,True,5,0.0
22,unlabeled_pool/6Oct13-196.BMP,0.9102960228919983,0.08970397710800171,0,0.43548095866526226,7.183477419148927,0.19027342444987616,0.3128771915575692,False,,9.196466011135433
23,unlabeled_pool/6Oct13-347-1.BMP,0.0010280698770657182,0.9989719390869141,1,0.011686878954596167,12.313782558744299,0.6119646261405068,0.3118257525475515,False,,11.77592408366979
24,unlabeled_pool/6Oct13-682-1.BMP,0.0005953196668997407,0.9994046688079834,1,0.007236909029792304,12.330741902963812,0.6133586185150766,0.31029776377243445,True,20,0.0
25,unlabeled_pool/6Oct13-689-1.BMP,0.002507762983441353,0.9974921941757202,1,0.02527898420827825,12.104191727962379,0.594737072049497,0.3100080281288876,False,,11.976016356369303
26,unlabeled_pool/6Oct13-761-1.BMP,0.00016960794164333493,0.9998303651809692,1,0.0023691362947054987,12.375298381360336,0.6170209883755201,0.3096950623351128,False,,11.608116663421516
27,unlabeled_pool/6Oct13-782-1.BMP,0.0026522469706833363,0.9973477125167847,1,0.02652080223002458,12.061967111667695,0.5912663722174719,0.30889358722374827,True,7,0.0
28,unlabeled_pool/6Oct13-749.BMP,0.8872472047805786,0.11275279521942139,0,0.5081637870509195,6.196133323526046,0.10911756591195695,0.3086406764814382,False,,10.163934429068583
29,unlabeled_pool/6Oct13-328-1.BMP,0.0013840963365510106,0.9986158609390259,1,0.015140049280265582,12.1604083459819,0.5993578602019741,0.30724895474111985,True,15,0.0
30,unlabeled_pool/6Oct13-784-1.BMP,0.0021777332294732332,0.9978222846984863,1,0.022395957041636827,12.059279067846978,0.591045425432025,0.3067206912368309,False,,9.759491781260513
31,unlabeled_pool/6Oct13-479-1.BMP,0.0008403138490393758,0.9991596937179565,1,0.009797101396538326,12.210684557403642,0.6034903699521756,0.306643735674357,True,13,0.0
32,unlabeled_pool/6Oct13-256.BMP,0.9031237363815308,0.09687629342079163,0,0.45901469744016066,6.602006399994405,0.14247875997210493,0.3007467287061328,False,,11.242798825607352
33,unlabeled_pool/6Oct13-380-1.BMP,0.0022140087094157934,0.9977859258651733,1,0.02271631101551214,11.81274854023715,0.5707815714092187,0.29674894121236545,True,11,0.0
34,unlabeled_pool/6Oct13-688-1.BMP,0.00022734511003363878,0.9997726082801819,1,0.00307953846067599,12.04363614634868,0.5897596379037826,0.2964195881822293,True,9,0.0
35,unlabeled_pool/6Oct13-584-2.BMP,0.002609482267871499,0.9973905682563782,1,0.026154329009302087,11.731937354831265,0.5641392051256141,0.29514676706745807,True,8,0.0
36,unlabeled_pool/6Oct13-791-1.BMP,0.001257356721907854,0.9987426400184631,1,0.013927968842324666,11.840057965836396,0.5730263003649189,0.29347713460362174,True,19,0.0
37,unlabeled_pool/6Oct13-213.BMP,0.9400635361671448,0.05993644520640373,0,0.32719260390446203,7.854609503101449,0.2454378810025321,0.28631524245349704,False,,8.99645624429213
38,unlabeled_pool/6Oct13-648-1.BMP,0.004843851085752249,0.9951561689376831,1,0.044218640417636026,11.256551636674507,0.5250643412917062,0.2846414908546711,True,4,0.0
39,unlabeled_pool/6Oct13-745-2.BMP,0.0005001880927011371,0.9994997978210449,1,0.006206142005044871,11.680590441565274,0.5599186878329627,0.2830624149190038,True,18,0.0
40,unlabeled_pool/6Oct13-682-3.BMP,0.0003076958528254181,0.9996923208236694,1,0.004033462556664352,11.701193620661625,0.5616121893139434,0.2828228259353039,True,14,0.0
