rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
24,unlabeled_pool/6Oct13-473-1.BMP,0.14160653948783875,0.8583934307098389,1,0.5884308161099373,6.685123920440674,0.31335421398122193,6.685185432434082,0.4518459384078987,0.4512103228330193,False
25,unlabeled_pool/6Oct13-367.BMP,0.5631936192512512,0.43680641055107117,0,0.9884465049336131,5.526907444000244,0.09344595423489506,5.517093658447266,0.2595165766547213,0.4471363452744098,False
26,unlabeled_pool/6Oct13-459.BMP,0.8168168663978577,0.18318311870098114,0,0.6869912469162672,6.458529472351074,0.27033117661198436,6.089794158935547,0.3538132100080177,0.4370452111787564,False
27,unlabeled_pool/6Oct13-202.BMP,0.7749622464179993,0.22503778338432312,0,0.7692602068819719,6.083198547363281,0.1990678400751812,5.9225077629089355,0.3262690679343397,0.43153237163049757,False
28,unlabeled_pool/6Oct13-273-1.BMP,0.07964366674423218,0.9203563332557678,1,0.40092238175207057,7.04026460647583,0.3807840699880447,7.040519714355469,0.510352656093024,0.4306863692777131,False
29,unlabeled_pool/6Oct13-371.BMP,0.7299808263778687,0.27001920342445374,0,0.841492161100593,5.775442600250244,0.14063483024250553,5.516602039337158,0.25943563028408645,0.41385420720906163,False
30,unlabeled_pool/6Oct13-213.BMP,0.4697323739528656,0.5302675366401672,1,0.9973550402636173,5.317996978759766,0.05378053953191919,5.033462047576904,0.17988536863338345,0.4103403161429733,False
31,unlabeled_pool/6Oct13-703-1.BMP,0.02858685702085495,0.9714131355285645,1,0.18725475278808587,7.509791851043701,0.4699322744530147,7.409785747528076,0.5711532730127156,0.409446766751272,False
32,unlabeled_pool/6Oct13-228.BMP,0.033434245735406876,0.9665657877922058,1,0.21133225637627712,7.73386287689209,0.5124761946580971,6.980231761932373,0.5004260872487247,0.40807817942769964,False
33,unlabeled_pool/6Oct13-726-1.BMP,0.040147989988327026,0.9598519802093506,1,0.2429703479355952,7.445307731628418,0.45768880289969094,6.921525001525879,0.49075986580018194,0.39713967221182267,False
34,unlabeled_pool/6Oct13-205.BMP,0.5745149254798889,0.4254850745201111,0,0.9839191087089483,5.034745693206787,1.8107224646829901e-07,5.1330976486206055,0.19629063060284713,0.3934033067946806,False
35,unlabeled_pool/6Oct13-204.BMP,0.6580425500869751,0.3419574499130249,0,0.9266795444844828,5.317996025085449,0.053780358459672724,4.804859161376953,0.14224530628819043,0.3742350697441153,False
36,unlabeled_pool/6Oct13-7.BMP,0.051965728402137756,0.9480342268943787,1,0.294689323370062,6.541029453277588,0.28599528397334073,7.020810604095459,0.5071074996066525,0.3625973689833517,False
37,unlabeled_pool/6Oct13-455.BMP,0.06299608200788498,0.9370039105415344,1,0.3392251925455838,6.541029453277588,0.28599528397334073,6.2808756828308105,0.38527528204039496,0.33683191951977315,False
38,unlabeled_pool/6Oct13-751.BMP,0.02619687281548977,0.9738031625747681,1,0.17494508668253902,6.431707859039307,0.26523861021618667,7.052659511566162,0.5123515054140638,0.31751173410426314,False
39,unlabeled_pool/6Oct13-401.BMP,0.019221605733036995,0.9807783365249634,1,0.13704757811835822,6.431707859039307,0.26523861021618667,6.808056831359863,0.47207703519274974,0.2914544078424315,False
40,unlabeled_pool/6Oct13-422.BMP,0.20825113356113434,0.7917488813400269,1,0.738126503397426,5.034744739532471,0.0,3.9409475326538086,0.0,0.246042167799142,False
