rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
24,unlabeled_pool/6Oct13-682-3.BMP,0.05435832217335701,0.9456416964530945,1,0.30462991613857554,7.440914630889893,0.5638105063404611,7.955994606018066,0.6702017219523849,0.5128807148104738,False
25,unlabeled_pool/6Oct13-631-1.BMP,0.06173263117671013,0.9382674098014832,1,0.3342847079713064,7.6955461502075195,0.6042410162666628,7.208264350891113,0.5635482047196833,0.5006913096525508,False
26,unlabeled_pool/6Oct13-332.BMP,0.019723691046237946,0.980276346206665,1,0.13988627268199505,8.298068046569824,0.6999097205060739,7.625627517700195,0.6230793650523753,0.4876251194134814,False
27,unlabeled_pool/6Oct13-637-2.BMP,0.018677880987524986,0.9813220500946045,1,0.13395155660880423,7.9827117919921875,0.6498373091441225,7.989289283752441,0.67495075338605,0.48624653971299225,False
28,unlabeled_pool/6Oct13-703-1.BMP,0.025866981595754623,0.9741330146789551,1,0.17322128511944795,8.082688331604004,0.6657116301551075,7.479798793792725,0.6022788875918937,0.48040393428881634,False
29,unlabeled_pool/6Oct13-688-1.BMP,0.027136534452438354,0.972863495349884,1,0.17982184177100427,7.724287986755371,0.6088046583128607,7.799905776977539,0.6479377805059074,0.4788547601965908,False
30,unlabeled_pool/6Oct13-778-2.BMP,0.029257075861096382,0.97074294090271,1,0.19065231416436862,7.638430118560791,0.595172106452879,7.650615692138672,0.6266435871429142,0.4708226692533873,False
31,unlabeled_pool/6Oct13-703-3.BMP,0.04466155916452408,0.9553384184837341,1,0.2632714581982381,7.440914630889893,0.5638105063404611,7.129334449768066,0.5522899314160665,0.4597906319849219,False
32,unlabeled_pool/6Oct13-455.BMP,0.044557083398103714,0.9554429054260254,1,0.26280958950623057,7.489218711853027,0.5714802505657233,6.83906888961792,0.5108875102765377,0.4483924501161638,False
33,unlabeled_pool/6Oct13-204.BMP,0.6312972903251648,0.36870262026786804,0,0.949670788422547,4.741873741149902,0.13525555062920053,5.029559135437012,0.25278563673725135,0.4459039919296663,False
34,unlabeled_pool/6Oct13-217.BMP,0.5018488168716431,0.49815118312835693,0,0.999990137356943,4.175286769866943,0.04529261034631468,4.7681097984313965,0.21549345659794103,0.4202587347670662,False
35,unlabeled_pool/6Oct13-146.BMP,0.4971677362918854,0.502832293510437,1,0.9999768406552887,3.890033721923828,0.0,3.650139331817627,0.05603022556096931,0.3520023554054193,False
36,unlabeled_pool/6Oct13-193.BMP,0.4217943549156189,0.5782056450843811,1,0.9822799302826871,3.890033721923828,0.0,3.2573206424713135,0.0,0.32742664342756234,False
37,unlabeled_pool/6Oct13-751.BMP,0.014057070016860962,0.9859429597854614,1,0.1066237815645845,5.829130172729492,0.3078906276499348,7.121688365936279,0.5511993218972933,0.3219045770372708,False
38,unlabeled_pool/6Oct13-422.BMP,0.167827308177948,0.832172691822052,1,0.6527103643490781,4.941506385803223,0.16695331390249693,4.143195629119873,0.12635797803647777,0.31534055209601763,False
39,unlabeled_pool/6Oct13-511.BMP,0.20494548976421356,0.7950544953346252,1,0.7317094972407153,4.390378952026367,0.07944504610583748,4.143270969390869,0.1263687242980285,0.31250775588152707,False
40,unlabeled_pool/6Oct13-729.BMP,0.011565320193767548,0.9884346723556519,1,0.09100024131469468,5.829130172729492,0.3078906276499348,6.583601474761963,0.4744485697014937,0.29111314622204104,False
